,3
3045,H
3046,A
3047,A
3048,D
3049,D
3050,H
3051,H
3052,A
3053,D
3054,H
3055,H
3056,H
3057,H
3058,H
3059,A
3060,A
3061,H
3062,D
3063,D
3064,A
3065,H
3066,D
3067,H
3068,H
3069,D
3070,H
3071,A
3072,A
3073,H
3074,A
3075,A
3076,D
3077,H
3078,H
3079,H
3080,A
3081,H
3082,D
3083,A
3084,H
3085,H
3086,D
3087,H
3088,D
3089,D
3090,D
3091,D
3092,H
3093,H
3094,A
3095,H
3096,A
3097,H
3098,D
3099,H
3100,D
3101,H
3102,D
3103,H
3104,H
3105,H
3106,H
3107,H
3108,A
3109,A
3110,H
3111,D
3112,H
3113,D
3114,H
3115,A
3116,D
3117,H
3118,D
3119,D
3120,H
3121,A
3122,D
3123,H
3124,A
3125,H
3126,D
3127,H
3128,A
3129,H
3130,H
3131,H
3132,H
3133,A
3134,A
3135,A
3136,H
3137,H
3138,A
3139,H
3140,H
3141,D
3142,D
3143,D
3144,H
3145,D
3146,H
3147,A
3148,H
3149,D
3150,A
3151,D
3152,A
3153,D
3154,H
3155,H
3156,A
3157,H
3158,H
3159,D
3160,H
3161,A
3162,D
3163,H
3164,D
3165,D
3166,D
3167,D
3168,A
3169,A
3170,A
3171,H
3172,H
3173,D
3174,H
3175,H
3176,D
3177,A
3178,H
3179,H
3180,A
3181,A
3182,D
3183,A
3184,H
3185,H
3186,H
3187,D
3188,H
3189,A
3190,A
3191,D
3192,H
3193,D
3194,H
3195,H
3196,H
3197,H
3198,A
3199,A
3200,D
3201,H
3202,D
3203,H
3204,H
3205,H
3206,H
3207,A
3208,H
3209,H
3210,A
3211,H
3212,H
3213,H
3214,D
3215,H
3216,A
3217,H
3218,A
3219,A
3220,H
3221,H
3222,D
3223,H
3224,H
3225,D
3226,H
3227,A
3228,D
3229,D
3230,H
3231,H
3232,H
3233,H
3234,A
3235,A
3236,H
3237,D
3238,A
3239,D
3240,D
3241,A
3242,H
3243,D
3244,D
3245,D
3246,D
3247,D
3248,A
3249,H
3250,H
3251,H
3252,H
3253,H
3254,D
3255,A
3256,H
3257,A
3258,D
3259,H
3260,A
3261,H
3262,A
3263,D
3264,H
3265,D
3266,D
3267,H
3268,D
3269,H
3270,A
3271,D
3272,H
3273,D
3274,A
3275,D
3276,H
3277,H
3278,H
3279,A
3280,H
3281,H
3282,A
3283,H
3284,H
3285,A
3286,H
3287,A
3288,H
3289,D
3290,H
3291,A
3292,H
3293,A
3294,H
3295,D
3296,H
3297,D
3298,D
3299,A
3300,D
3301,D
3302,H
3303,A
3304,A
3305,D
3306,H
3307,H
3308,D
3309,D
3310,A
3311,A
3312,H
3313,D
3314,D
3315,A
3316,H
3317,H
3318,A
3319,H
3320,H
3321,D
3322,H
3323,H
3324,H
3325,H
3326,A
3327,A
3328,D
3329,D
3330,H
3331,A
3332,D
3333,H
3334,H
3335,H
3336,H
3337,H
3338,A
3339,H
3340,A
3341,A
3342,H
3343,H
3344,D
3345,H
3346,H
3347,A
3348,A
3349,A
3350,A
3351,A
3352,D
3354,D
3356,H
3357,A
3358,A
3359,H
3360,H
3361,A
3362,D
3363,H
3364,H
3365,A
3366,D
3367,A
3368,D
3369,A
3370,H
3371,A
3372,A
3373,H
3374,H
3375,A
3376,D
3377,D
3378,H
3379,H
3380,H
3381,H
3382,A
3383,H
3384,H
3385,H
3386,D
3387,D
3388,A
3389,H
3390,H
3391,H
3392,A
3393,D
3394,A
3395,H
3396,A
3397,H
3398,A
3399,D
3400,D
3401,H
3402,A
3403,D
3404,H
3405,H
3406,H
3407,D
3408,D
3409,A
3410,A
3411,H
3412,A
3413,D
3414,A
3415,H
3416,H
3417,H
3418,D
3419,D
3420,A
3421,A
3422,D
3423,D
3424,H
3425,H
3426,H
3427,H
3428,D
3429,A
3430,H
3431,H
3432,A
3433,A
3434,H
3435,A
3436,H
3437,A
3438,H
3439,H
3440,A
3441,D
3442,A
3443,H
3444,D
3445,H
3446,A
3447,D
3448,H
3449,D
3450,H
3451,H
3452,H
3453,A
3454,A
3455,D
3456,A
3457,D
3458,A
3459,H
3460,H
3461,H
3462,D
3463,D
3464,H
3465,D
3466,A
3467,H
3468,H
3469,H
3470,A
3471,H
3472,A
3473,H
3474,D
3475,H
3476,D
3477,H
3478,A
3479,H
3480,H
3481,H
3482,D
3483,H
3484,D
3485,H
3486,H
3487,A
3488,A
3489,D
3490,H
3491,H
3492,D
3493,H
3494,H
3495,A
3496,H
3497,D
3498,A
3499,H
3500,D
3501,D
3502,A
3503,A
3504,H
3505,H
3506,H
3507,A
3508,A
3509,H
3510,D
3511,A
3512,A
3513,D
3514,D
3515,H
3516,H
3517,D
3518,H
3519,D
3520,A
3521,H
3522,H
3523,H
3524,H
3525,H
3526,H
3527,A
3528,H
3529,H
3530,A
3531,H
3532,H
3533,H
3534,H
3535,A
3536,H
3537,A
3538,A
3539,H
3540,D
3541,H
3542,H
3543,H
3544,D
3545,H
3546,H
3547,D
3548,D
3549,D
3550,D
3551,D
3552,H
3553,A
3554,A
3555,H
3556,A
3557,H
3558,A
3559,H
3560,H
3561,H
3562,D
3563,H
3564,H
3565,A
3566,A
3567,H
3568,A
3569,D
3570,H
3571,H
3572,H
3573,H
3574,D
3575,H
3576,D
3577,H
3578,H
3579,A
3580,D
3581,D
3582,D
3583,H
3584,H
3585,A
3586,H
3587,H
3588,A
3589,D
3590,H
3591,D
3592,A
3593,A
3594,D
3595,H
3596,A
3597,A
3598,H
3599,A
3600,A
3601,A
3602,H
3603,D
3604,H
3605,H
3606,D
3607,H
3608,H
3609,D
3610,H
3611,H
3612,H
3613,H
3614,D
3615,D
3616,A
3617,A
3618,A
3619,H
3620,H
3621,H
3622,H
3623,H
3624,D
3625,H
3626,A
3627,D
3628,D
3629,H
3630,A
3631,D
3632,D
3633,H
3634,H
3635,A
3636,A
3637,D
3638,H
3639,H
3640,H
3641,A
3642,A
3643,D
3644,D
3645,H
3646,D
3647,H
3648,D
3649,H
3650,H
3651,A
3652,A
3653,D
3654,D
3655,A
3656,A
3657,H
3658,D
3659,D
3660,A
3661,D
3662,H
3663,H
3664,D
3665,A
3666,H
3667,H
3668,H
3669,H
3670,H
3671,D
3672,H
3673,H
3674,D
3675,H
3676,D
3677,H
3678,H
3679,A
3680,D
3681,A
3682,H
3683,H
3684,A
3685,H
3686,D
3687,H
3688,A
3689,H
3690,H
3691,D
3692,H
3693,D
3694,H
3695,A
3696,A
3697,H
3698,H
3699,D
3701,A
3702,H
3703,A
3704,A
3705,D
3706,D
3707,H
3708,D
3709,A
3710,H
3711,H
3712,A
3713,D
3714,H
3715,H
3716,A
3717,A
3718,H
3719,H
3720,H
3721,D
3722,H
3723,A
3724,A
3725,D
3726,D
3727,A
3728,H
3729,H
3730,H
3731,H
3732,H
3733,H
3734,H
3735,D
3736,A
3737,H
3738,A
3739,A
3740,D
3741,H
3742,D
3743,D
3744,H
3745,D
3746,A
3747,H
3748,A
3749,A
3750,H
3751,D
3752,D
3753,H
3754,D
3755,D
3756,H
3757,H
3758,D
3759,H
3760,H
3761,H
3762,D
3763,H
3764,H
3765,H
3766,D
3767,H
3768,A
3769,H
3770,H
3771,H
3772,H
3773,D
3774,D
3775,A
3776,D
3777,H
3778,H
3779,D
3780,H
3781,H
3782,H
3783,H
3784,D
3785,A
3786,D
3787,H
3788,D
3789,A
3790,H
3791,D
3792,H
3793,H
3794,D
3795,D
3796,H
3797,H
3798,D
3799,D
3800,A
3801,A
3802,H
3803,D
3804,H
3805,A
3806,A
3807,A
3808,H
3809,D
3810,H
3811,H
3812,A
3813,D
3814,H
3815,H
3816,H
3817,H
3818,A
3819,A
3820,A
3821,D
3822,H
3823,A
3824,D
3825,A
3826,H
3827,A
3828,D
3829,H
3830,H
3831,H
3832,H
3833,D
3834,H
3835,A
3836,A
3837,H
3838,H
3839,A
3840,D
3841,H
3842,H
3843,D
3844,H
3845,H
3846,D
3847,D
3848,D
3849,D
3850,D
3851,D
3852,H
3853,A
3854,D
3855,H
3856,A
3857,D
3858,H
3859,H
3860,H
3861,A
3862,H
3863,D
3864,D
3865,D
3866,H
3867,D
3868,D
3869,H
3870,A
3871,H
3872,H
3873,H
3874,D
3875,D
3876,H
3877,H
3878,H
3879,A
3880,H
3881,H
3882,A
3883,H
3884,H
3885,A
3886,D
3887,A
3888,H
3889,H
3890,A
3891,H
3892,D
3893,H
3894,A
3895,H
3896,H
3897,H
3898,H
3899,A
3900,H
3901,H
3902,D
3903,H
3904,A
3905,H
3906,H
3907,A
3908,D
3909,D
3910,H
3911,H
3912,H
3913,H
3914,H
3915,A
3916,D
3917,H
3918,H
3919,H
3920,H
3921,D
3922,D
3923,H
3924,H
3925,A
3926,H
3927,H
3928,A
3929,H
3930,H
3931,A
3932,H
3933,H
3934,D
3935,D
3936,H
3937,H
3938,H
3939,A
3940,A
3941,A
3942,H
3943,A
3944,D
3945,H
3946,H
3947,H
3948,H
3949,D
3950,A
3951,D
3952,D
3953,H
3954,D
3955,A
3956,H
3957,D
3958,H
3959,H
3960,A
3961,H
3962,H
3963,H
3964,D
3965,H
3966,A
3967,H
3968,H
3969,A
3970,H
3971,A
3972,A
3973,H
3974,A
3975,A
3976,H
3977,H
3978,H
3979,H
3980,H
3981,A
3982,H
3983,H
3984,H
3985,A
3986,D
3987,A
3988,H
3989,D
3990,A
3991,D
3992,D
3993,H
3994,H
3995,D
3996,A
3997,A
3998,D
3999,H
4000,D
4001,H
4002,A
4003,H
4004,D
4005,D
4006,D
4007,D
4008,D
4009,H
4010,A
4011,D
4012,H
4013,D
4014,D
4015,A
4016,H
4017,H
4018,H
4019,A
4020,D
4021,H
4022,H
4023,H
4024,H
4025,H
4026,D
4027,A
4028,H
4029,D
4030,H
4031,H
4032,A
4033,D
4034,H
4035,H
4036,H
4037,A
4038,A
4039,D
4040,A
4041,H
4042,A
4043,H
4044,H
4045,H
4046,A
4047,A
4048,A
4049,A
4050,D
4051,D
4052,H
4053,D
4054,H
4055,H
4056,D
4057,H
4058,A
4059,A
4060,D
4061,H
4062,H
4063,D
4064,D
4065,H
4066,H
4067,H
4068,H
4069,A
4070,H
4071,A
4072,A
4073,D
4074,A
4075,D
4076,D
4077,H
4078,H
4079,D
4080,H
4081,H
4082,H
4083,A
4084,D
4085,H
4086,D
4087,H
4088,H
4089,H
4090,H
4091,D
4092,H
4093,D
4094,D
4095,D
4096,A
4097,D
4098,D
4099,H
4100,A
4101,H
4102,H
4103,D
4104,H
4105,D
4106,H
4107,H
4108,A
4109,H
4110,A
4111,H
4112,D
4113,D
4114,H
4115,H
4116,H
4117,A
4118,H
4119,H
4120,A
4121,H
4122,A
4123,H
4124,H
4125,H
4126,H
4127,H
4128,A
4129,D
4130,A
4131,A
4132,H
4133,D
4134,A
4135,H
4136,D
4137,H
4138,H
4139,A
4140,A
4141,A
4142,H
4143,D
4144,H
4145,A
4146,H
4147,H
4148,D
4149,H
4150,A
4151,A
4152,D
4153,D
4154,H
4155,H
4156,H
4157,H
4158,A
4159,A
4160,H
4161,D
4162,A
4163,D
4164,D
4165,H
4166,A
4167,H
4168,H
4169,H
4170,A
4171,A
4172,H
4173,D
4174,A
4175,D
4176,A
4177,H
4178,A
4179,D
4180,A
4181,H
4182,D
4183,H
4184,D
4185,A
4186,D
4187,D
4188,A
4189,H
4190,H
4191,H
4192,H
4193,A
4194,H
4195,A
4196,H
4197,H
4198,H
4199,A
4200,A
4201,D
4202,D
4203,D
4204,H
4205,D
4206,D
4207,H
4208,H
4209,D
4210,D
4211,H
4212,D
4213,D
4214,H
4215,H
4216,H
4217,A
4218,A
4219,D
4220,A
4221,A
4222,A
4223,D
4224,A
4225,D
4226,H
4227,D
4228,H
4229,D
4230,A
4231,H
4232,D
4233,H
4234,H
4235,D
4236,H
4237,D
4238,A
4239,H
4240,A
4241,H
4242,H
4243,A
4244,D
4245,A
4246,H
4247,D
4248,A
4249,A
4250,H
4251,A
4252,A
4253,A
4254,D
4255,H
4256,A
4257,H
4258,H
4259,H
4260,H
4261,H
4262,D
4263,D
4264,A
4265,H
4266,H
4267,H
4268,A
4269,D
4270,D
4271,H
4272,H
4273,A
4274,H
4275,D
4276,A
4277,H
4278,D
4279,A
4280,A
4281,H
4282,D
4283,H
4284,A
4285,H
4286,H
4287,H
4288,D
4289,H
4290,H
4291,H
4292,A
4293,A
4294,D
4295,H
4296,H
4297,A
4298,H
4299,H
4300,A
4301,A
4302,A
4303,H
4304,H
4305,H
4306,H
4307,D
4308,H
4309,H
4310,H
4311,D
4312,D
4313,H
4314,H
4315,D
4316,A
4317,D
4318,A
4319,D
4320,H
4321,H
4322,A
4323,D
4324,H
4325,H
4326,H
4327,H
4328,H
4329,H
4330,A
4331,H
4332,H
4333,D
4334,H
4335,H
4336,H
4337,H
4338,A
4339,H
4340,H
4341,D
4342,D
4343,H
4344,H
4345,H
4346,H
4347,H
4348,H
4349,D
4350,A
4351,H
4352,H
4353,H
4354,H
4355,D
4356,H
4357,D
4358,A
4359,A
4360,A
4361,H
4362,H
4363,H
4364,A
4365,A
4366,D
4367,H
4368,A
4369,D
4370,H
4371,A
4372,A
4373,H
4374,D
4375,H
4376,D
4377,H
4378,H
4379,H
4380,H
4381,H
4382,H
4383,D
4384,A
4385,H
4386,A
4387,D
4388,H
4389,D
4390,H
4391,H
4392,A
4393,H
4394,H
4395,H
4396,H
4397,H
4398,A
4399,D
4400,H
4401,D
4402,A
4403,H
4404,H
4405,D
4406,H
4407,H
4408,D
4409,A
4410,H
4411,D
4412,A
4413,D
4414,H
4415,H
4416,D
4417,H
4418,A
4419,H
4420,H
4421,H
4422,D
4423,H
4424,H
4425,H
4426,H
4427,H
4428,A
4429,H
4430,H
4431,H
4432,D
4433,A
4434,D
4435,H
4436,H
4437,A
4438,H
4439,H
4440,D
4441,A
4442,D
4443,A
4444,H
4445,H
4446,H
4447,D
4448,D
4449,H
4450,D
4451,A
4452,H
4453,H
4454,A
4455,H
4456,A
4457,D
4458,D
4459,A
4460,H
4461,H
4462,H
4463,A
4464,H
4465,H
4466,A
4467,A
4468,A
4469,H
4470,H
4471,H
4472,H
4473,H
4474,D
4475,D
4476,A
4477,H
4478,H
4479,A
4480,D
4481,A
4482,A
4483,H
4484,A
4485,H
4486,H
4487,H
4488,A
4489,D
4490,H
4491,H
4492,A
4493,H
4494,H
4495,A
4496,D
4497,H
4498,H
4499,D
4500,H
4501,H
4502,A
4503,D
4504,H
4505,D
4506,H
4507,H
4508,H
4509,A
4510,H
4511,H
4512,H
4513,H
4514,A
4515,D
4516,H
4517,A
4518,A
4519,D
4520,D
4521,H
4522,A
4523,H
4524,D
4525,H
4526,D
4527,A
4528,A
4529,H
4530,D
4531,A
4532,H
4533,H
4534,A
4535,D
4536,H
4537,D
4538,D
4539,D
4540,H
4541,H
4542,H
4543,D
4544,H
4545,H
4546,H
4547,H
4548,H
4549,D
4550,H
4551,H
4552,H
4553,A
4554,A
4555,H
4556,A
4557,A
4558,H
4559,D
4560,H
4561,H
4562,D
4563,D
4564,H
4565,H
4566,A
4567,A
4568,H
4569,H
4570,D
4571,H
4572,H
4573,H
4574,H
4575,D
4576,H
4577,H
4578,D
4579,H
4580,D
4581,A
4582,D
4583,H
4584,H
4585,A
4586,H
4587,H
4588,D
4589,D
4590,H
4591,D
4592,A
4593,H
4594,A
4595,H
4596,A
4597,H
4598,D
4599,H
4600,H
4601,D
4602,A
4603,H
4604,H
4605,H
4606,D
4607,H
4608,A
4609,D
4610,H
4611,D
4612,H
4613,A
4614,A
4615,H
4616,D
4617,H
4618,H
4619,A
4620,H
4621,H
4622,A
4623,D
4624,D
4625,H
4626,A
4627,A
4628,D
4629,H
4630,D
4631,H
4632,H
4633,H
4634,A
4635,H
4636,H
4637,A
4638,D
4639,H
4640,D
4641,H
4642,H
4643,H
4644,A
4645,A
4646,H
4647,A
4648,H
4649,A
4650,A
4651,A
4652,D
4653,D
4654,D
4655,H
4656,D
4657,D
4658,D
4659,H
4660,H
4661,H
4662,H
4663,H
4664,D
4665,D
4666,D
4667,H
4668,D
4669,A
4670,A
4671,A
4672,H
4673,H
4674,H
4675,D
4676,H
4677,H
4678,A
4679,H
4680,H
4681,H
4682,H
4683,H
4684,D
4685,D
4686,H
4687,H
4688,A
4689,H
4690,D
4691,H
4692,H
4693,D
4694,H
4695,D
4696,H
4697,H
4698,H
4699,H
4700,D
4701,A
4702,H
4703,A
4704,D
4705,A
4706,H
4707,D
4708,A
4709,H
4710,H
4711,D
4712,D
4713,D
4714,D
4715,D
4716,D
4717,A
4718,A
4719,D
4720,A
4721,H
4722,D
4723,A
4724,H
4725,A
4726,D
4727,H
4728,H
4729,H
4730,D
4731,D
4732,H
4733,D
4734,A
4735,A
4736,D
4737,A
4738,H
4739,H
4740,H
4741,D
4742,H
4743,A
4744,A
4745,H
4746,H
4747,D
4748,D
4749,D
4750,A
4751,H
4752,H
4753,A
4754,D
4755,A
4756,H
4757,D
4758,H
4759,H
4760,D
4761,H
4762,A
4763,H
4764,D
4765,A
4766,D
4767,H
4768,H
4769,A
4770,A
4771,D
4772,H
4773,H
4774,H
4775,H
4776,H
4777,H
4778,H
4779,D
4780,H
4781,D
4782,D
4783,D
4784,D
4785,D
4786,A
4787,A
4788,H
4789,H
4790,D
4791,A
4792,D
4793,D
4794,H
4795,A
4796,H
4797,D
4798,D
4799,D
4800,D
4801,D
4802,A
4803,D
4804,D
4805,H
4806,A
4807,D
4808,A
4809,H
4810,A
4811,A
4812,D
4813,D
4814,A
4815,A
4816,D
4817,A
4818,H
4819,D
4820,H
4821,A
4822,H
4823,H
4824,H
4825,H
4826,H
4827,H
4828,H
4829,H
4830,H
4831,D
4832,H
4833,H
4834,D
4835,D
4836,D
4837,H
4838,H
4839,D
4840,A
4841,A
4842,H
4843,A
4844,D
4845,H
4846,H
4847,H
4848,H
4849,D
4850,H
4851,H
4852,D
4853,A
4854,D
4855,A
4856,H
4857,H
4858,H
4859,H
4860,H
4861,D
4862,A
4863,A
4864,D
4865,H
4866,D
4867,A
4868,H
4869,A
4870,A
4871,H
4872,A
4873,D
4874,A
4875,A
4876,D
4877,H
4878,H
4879,H
4880,H
4881,H
4882,H
4883,H
4884,H
4885,H
4886,D
4887,A
4888,H
4889,A
4890,A
4891,H
4892,D
4893,A
4894,D
4895,D
4896,H
4897,D
4898,H
4899,D
4900,D
4901,H
4902,D
4903,H
4904,A
4905,H
4906,H
4907,H
4908,A
4909,H
4910,A
4911,D
4912,H
4913,H
4914,H
4915,D
4916,H
4917,D
4918,D
4919,A
4920,H
4921,H
4922,H
4923,A
4924,H
4925,D
4926,A
4927,A
4928,A
4929,D
4930,H
4931,A
4932,H
4933,A
4934,D
4935,H
4936,D
4937,D
4938,D
4939,D
4940,A
4941,D
4942,H
4943,H
4944,H
4945,D
4946,H
4947,H
4948,A
4949,D
4950,H
4951,D
4952,H
4953,D
4954,D
4955,H
4956,D
4957,H
4958,D
4959,D
4960,D
4961,H
4962,H
4963,H
4964,D
4965,H
4966,A
4967,A
4968,H
4969,D
4970,D
4971,A
4972,D
4973,H
4974,H
4975,A
4976,D
4977,A
4978,H
4979,H
4980,A
4981,H
4982,H
4983,A
4984,H
4985,D
4986,H
4987,A
4988,D
4989,D
4990,A
4991,A
4992,H
4993,H
4994,A
4995,H
4996,D
4997,A
4998,D
4999,A
5000,A
5001,H
5002,H
5003,H
5004,H
5005,D
5006,D
5007,H
5008,H
5009,A
5010,D
5011,A
5012,D
5013,H
5014,H
5015,D
5016,D
5017,H
5018,H
5019,H
5020,A
5021,H
5022,A
5023,D
5024,H
5025,H
5026,A
5027,D
5028,H
5029,H
5030,H
5031,H
5032,A
5033,H
5034,H
5035,H
5036,D
5037,A
5038,H
5039,H
5040,A
5041,A
5042,D
5043,H
5044,A
5045,D
5046,D
5047,H
5048,A
5049,H
5050,D
5051,D
5052,D
5053,H
5054,A
5055,A
5056,H
5057,D
5058,H
5059,H
5060,H
5061,D
5062,H
5063,D
5064,A
5065,A
5066,H
5067,D
5068,D
5069,H
5070,H
5071,D
5072,A
5073,D
5074,A
5075,H
5076,H
5077,H
5078,A
5079,H
5080,H
5081,H
5082,H
5083,H
5084,A
5085,H
5086,H
5087,D
5088,D
5089,D
5090,H
5091,A
5092,H
5093,A
5094,H
5095,D
5096,H
5097,H
5098,A
5099,A
5100,H
5101,D
5102,H
5103,H
5104,H
5105,H
5106,D
5107,D
5108,H
5109,D
5110,A
5111,H
5112,H
5113,D
5114,D
5115,A
5116,D
5117,H
5118,A
5119,A
5120,A
5121,A
5122,D
5123,H
5124,D
5125,H
5126,H
5127,H
5128,D
5129,A
5130,D
5131,D
5132,D
5133,H
5134,A
5135,D
5136,H
5137,H
5138,H
5139,D
5140,D
5141,H
5142,H
5143,A
5144,A
5145,D
5146,H
5147,A
5148,A
5149,H
5150,D
5151,D
5152,H
5153,H
5154,D
5155,A
5156,H
5157,A
5158,D
5159,A
5160,D
5161,H
5162,D
5163,D
5164,A
5165,H
5166,H
5167,H
5168,D
5169,D
5170,D
5171,A
5172,D
5173,A
5174,H
5175,H
5176,H
5177,H
5178,A
5179,D
5180,D
5181,H
5182,A
5183,A
5184,H
5185,A
5186,D
5187,D
5188,D
5189,H
5190,D
5191,D
5192,A
5193,H
5194,H
5195,H
5196,A
5197,A
5198,H
5199,H
5200,A
5201,H
5202,D
5203,A
5204,A
5205,H
5206,H
5207,H
5208,A
5209,A
5210,D
5211,H
5212,H
5213,A
5214,A
5215,D
5216,D
5217,H
5218,D
5219,H
5220,A
5221,D
5222,A
5223,D
5224,H
5225,H
5226,H
5227,H
5228,H
5229,D
5230,H
5231,D
5232,D
5233,D
5234,A
5235,H
5236,D
5237,D
5238,H
5239,H
5240,D
5241,A
5242,A
5243,H
5244,D
5245,A
5246,H
5248,H
5249,D
5250,H
5251,A
5252,H
5254,H
5255,H
5256,D
5257,H
5258,D
5259,A
5260,A
5261,H
5262,D
5263,D
5264,D
5265,D
5266,D
5267,H
5268,D
5269,H
5270,H
5271,A
5272,H
5273,H
5274,H
5275,D
5276,H
5277,D
5278,H
5279,A
5280,D
5281,D
5282,A
5283,A
5284,H
5285,A
5286,A
5287,H
5288,H
5289,H
5290,A
5291,A
5292,H
5293,H
5294,H
5295,H
5296,D
5297,H
5298,H
5299,H
5300,H
5301,D
5302,A
5303,D
5304,A
5305,A
5306,H
5307,H
5308,D
5309,A
5310,H
5311,H
5312,A
5313,A
5314,H
5315,H
5316,D
5317,D
5318,H
5319,D
5320,A
5321,A
5322,A
5323,A
5324,H
5325,D
5326,A
5327,D
5328,H
5329,D
5330,D
5331,A
5332,H
5333,A
5334,D
5335,H
5337,A
5341,A
5342,H
5350,D
5385,H
5437,H
5449,H
5451,D
5452,D
5453,A
5454,A
5455,H
5457,H
5458,D
5459,H
5461,D
5463,H
5464,H
5465,H
5466,H
5467,H
5469,H
5470,A
5472,H
5473,A
5474,H
5475,A
5476,H
5477,D
5478,A
5480,H
5481,D
5482,A
5483,H
5485,H
5486,A
5487,H
5489,D
5490,H
5491,A
5492,A
5493,D
5494,H
5496,H
5497,A
5498,A
5499,D
5500,D
5501,A
5502,A
5503,D
5504,D
5505,H
5506,H
5507,A
5508,H
5509,D
5510,H
5511,H
5512,D
5513,D
5514,H
5515,H
5516,H
5517,A
5518,H
5519,A
5520,H
5521,A
5522,D
5523,H
5524,A
5525,H
5526,H
5527,H
5528,H
5529,H
5530,D
5531,A
5532,H
5533,A
5534,H
5535,H
5536,H
5537,H
5538,D
5539,H
5540,A
5541,A
5542,A
5543,H
5544,H
5545,H
5546,D
5547,A
5548,H
5549,A
5550,D
5551,A
5552,H
5553,A
5554,D
5555,H
5556,H
5557,H
5558,D
5559,H
5560,H
5561,A
5562,H
5563,A
5564,D
5565,D
5566,A
5567,H
5568,D
5569,H
5570,H
5571,H
5572,H
5573,A
5574,D
5575,H
5576,H
5577,H
5578,D
5579,H
5580,H
5581,H
5582,D
5583,H
5584,A
5585,D
5586,D
5587,H
5588,D
5589,H
5590,A
5591,D
5592,D
5593,H
5594,H
5595,A
5596,H
5597,A
5598,D
5599,A
5600,H
5601,H
5602,A
5603,A
5604,D
5605,A
5606,A
5607,H
5608,D
5609,A
5610,A
5611,A
5612,H
5613,A
5614,A
5615,D
5616,H
5617,D
5618,H
5619,D
5620,A
5621,D
5622,A
5623,H
5624,H
5625,A
5626,H
5627,D
5628,A
5629,H
5630,D
5631,H
5632,H
5633,D
5634,H
5635,A
5636,H
5637,A
5638,H
5639,H
5640,A
5641,H
5642,H
5643,A
5644,A
5645,H
5646,A
5647,A
5648,A
5649,H
5650,A
5651,H
5652,H
5653,H
5654,D
5655,D
5656,H
5657,A
5658,H
5659,H
5660,H
5661,D
5662,H
5663,A
5664,A
5665,A
5666,A
5667,D
5668,H
5669,A
5670,H
5671,H
5672,A
5673,D
5674,A
5675,H
5676,H
5677,H
5678,A
5679,A
5680,H
5681,H
5682,H
5683,H
5684,H
5685,H
5686,H
5687,D
5688,H
5689,A
5690,H
5691,A
5692,A
5693,D
5694,A
5695,D
5696,H
5697,A
5698,H
5699,H
5700,A
5701,H
5702,D
5703,A
5704,A
5705,D
5706,H
5707,A
5708,H
5709,H
5710,D
5711,A
5712,A
5713,A
5714,A
5715,A
5716,H
5717,H
5718,D
5719,H
5720,A
5721,H
5722,H
5723,H
5724,H
5725,D
5726,D
5727,D
5728,H
5729,A
5730,H
5731,H
5732,H
5733,H
5734,H
5735,H
5736,D
5737,H
5738,D
5739,H
5740,D
5741,H
5742,D
5743,H
5744,H
5745,D
5746,A
5747,D
5748,D
5749,A
5750,H
5751,A
5752,A
5753,D
5754,A
5755,A
5756,A
5757,A
5758,A
5759,A
5760,D
5761,D
5762,H
5763,A
5764,H
5765,H
5766,D
5767,H
5768,H
5769,A
5770,A
5771,D
5772,A
5773,H
5774,A
5775,H
5776,H
5777,D
5778,H
5779,H
5780,H
5781,D
5782,H
5783,D
5784,A
5785,H
5786,A
5787,A
5788,H
5789,A
5790,A
5791,A
5792,H
5793,A
5794,D
5795,A
5796,A
5797,H
5798,D
5799,H
5800,A
5801,H
5802,H
5803,H
5804,D
5805,H
5806,H
5807,D
5808,A
5809,H
5810,A
5811,H
5812,H
5813,H
5814,A
5815,H
5816,D
5817,A
5818,D
5819,A
5820,H
5821,H
5822,A
5823,D
5824,H
5825,D
5826,H
5827,D
5828,D
5829,H
5830,H
5831,D
5832,D
5833,A
5834,H
5835,H
5836,H
5837,H
5838,D
5839,A
5840,A
5841,D
5842,D
5843,A
5844,A
5845,A
5846,H
5847,H
5848,H
5849,H
5850,H
5851,A
5852,A
5853,H
5854,A
5855,H
5856,A
5857,H
5858,D
5859,D
5860,A
5861,H
5862,D
5863,A
5864,A
5865,A
5866,H
5867,H
5868,A
5869,H
5870,H
5871,H
5872,H
5873,D
5874,H
5875,H
5876,H
5877,A
5878,H
5879,H
5880,H
5881,D
5882,A
5883,A
5884,H
5885,D
5886,A
5887,H
5888,A
5889,D
5890,A
5891,H
5892,H
5893,H
5894,H
5895,D
5896,H
5897,A
5898,A
5899,A
5900,H
5901,H
5902,H
5903,H
5904,D
5905,A
5906,H
5907,A
5908,H
5909,H
5910,H
5911,H
5912,D
5913,D
5914,H
5915,D
5916,H
5917,A
5918,D
5919,H
5920,D
5921,A
5922,H
5923,H
5924,D
5925,A
5926,H
5927,D
5928,D
5929,H
5930,A
5931,D
5932,H
5933,A
5934,D
